x,g_0_2,g_gc,g_0_5
-4.153753127606338,0.5778692690899206,1.5065363481971754,11.581096200536685
-4.148623853211009,0.5792308157805485,1.495294269401425,11.506362418763734
-4.143494578815679,0.5805963697064522,1.4841367851116705,11.432006723730124
-4.13836530442035,0.5819658242437472,1.4730635004354975,11.358027841768733
-4.133236030025021,0.5833390731008038,1.4620740212797627,11.28442450128899
-4.128106755629691,0.5847160103182418,1.4511679543505867,11.211195432776849
-4.122977481234361,0.5860965302689277,1.4403449071533598,11.138339368794876
-4.1178482068390325,0.587480527657975,1.4296044879927454,11.065855043982173
-4.112718932443703,0.5888678975227617,1.4189463059726803,10.993741195054406
-4.107589658048373,0.5902585352328956,1.4083699709963462,10.921996560803793
